starttime	seconds	ctime	dtime	ttime	wait
Tue Nov 22 14:48:03 2016	1479822483	3	11	14	9
Tue Nov 22 14:48:01 2016	1479822481	2	13	14	9
Tue Nov 22 14:47:45 2016	1479822465	1	13	14	12
Tue Nov 22 14:47:43 2016	1479822463	1	13	14	12
Tue Nov 22 14:47:41 2016	1479822461	4	10	14	10
Tue Nov 22 14:48:01 2016	1479822481	3	12	14	10
Tue Nov 22 14:47:45 2016	1479822465	1	13	14	13
Tue Nov 22 14:48:03 2016	1479822483	1	13	14	12
Tue Nov 22 14:48:01 2016	1479822481	2	12	14	11
Tue Nov 22 14:48:02 2016	1479822482	1	13	14	9
Tue Nov 22 14:48:03 2016	1479822483	3	12	14	9
Tue Nov 22 14:47:43 2016	1479822463	4	11	14	10
Tue Nov 22 14:47:38 2016	1479822458	2	12	14	11
Tue Nov 22 14:48:02 2016	1479822482	1	13	14	10
Tue Nov 22 14:48:00 2016	1479822480	2	12	14	10
Tue Nov 22 14:47:37 2016	1479822457	3	12	14	11
Tue Nov 22 14:47:44 2016	1479822464	5	9	14	9
Tue Nov 22 14:47:42 2016	1479822462	5	10	14	7
Tue Nov 22 14:47:37 2016	1479822457	2	12	14	12
Tue Nov 22 14:48:01 2016	1479822481	1	13	14	13
Tue Nov 22 14:47:37 2016	1479822457	1	13	14	9
Tue Nov 22 14:47:45 2016	1479822465	1	13	14	13
Tue Nov 22 14:47:45 2016	1479822465	2	12	14	10
Tue Nov 22 14:47:59 2016	1479822479	6	9	14	7
Tue Nov 22 14:47:42 2016	1479822462	4	10	14	9
Tue Nov 22 14:47:59 2016	1479822479	1	13	14	8
Tue Nov 22 14:47:42 2016	1479822462	7	7	14	7
Tue Nov 22 14:47:59 2016	1479822479	1	13	14	11
Tue Nov 22 14:48:00 2016	1479822480	1	13	14	13
Tue Nov 22 14:47:36 2016	1479822456	4	10	14	10
Tue Nov 22 14:47:59 2016	1479822479	3	11	14	11
Tue Nov 22 14:47:38 2016	1479822458	2	12	14	10
Tue Nov 22 14:48:01 2016	1479822481	1	13	14	11
Tue Nov 22 14:48:00 2016	1479822480	2	12	14	11
Tue Nov 22 14:48:01 2016	1479822481	1	13	14	11
Tue Nov 22 14:48:01 2016	1479822481	1	13	14	10
Tue Nov 22 14:48:04 2016	1479822484	2	12	14	10
Tue Nov 22 14:48:03 2016	1479822483	1	13	14	8
Tue Nov 22 14:47:42 2016	1479822462	2	13	14	12
Tue Nov 22 14:47:58 2016	1479822478	3	11	14	8
Tue Nov 22 14:47:44 2016	1479822464	1	13	14	7
Tue Nov 22 14:47:37 2016	1479822457	3	12	14	6
Tue Nov 22 14:48:04 2016	1479822484	2	12	14	7
Tue Nov 22 14:47:43 2016	1479822463	4	10	14	10
Tue Nov 22 14:47:45 2016	1479822465	3	11	14	7
Tue Nov 22 14:47:44 2016	1479822464	1	13	14	10
Tue Nov 22 14:47:38 2016	1479822458	1	13	14	13
Tue Nov 22 14:47:43 2016	1479822463	1	13	14	11
Tue Nov 22 14:47:43 2016	1479822463	3	12	14	11
Tue Nov 22 14:47:36 2016	1479822456	2	12	14	12
Tue Nov 22 14:48:02 2016	1479822482	1	13	14	13
Tue Nov 22 14:47:38 2016	1479822458	1	13	14	12
Tue Nov 22 14:48:00 2016	1479822480	1	13	14	10
Tue Nov 22 14:47:58 2016	1479822478	7	7	14	7
Tue Nov 22 14:48:03 2016	1479822483	4	10	14	9
Tue Nov 22 14:47:43 2016	1479822463	5	9	14	9
Tue Nov 22 14:48:03 2016	1479822483	1	13	14	10
Tue Nov 22 14:48:04 2016	1479822484	3	11	14	10
Tue Nov 22 14:47:38 2016	1479822458	5	9	14	8
Tue Nov 22 14:47:36 2016	1479822456	4	11	14	9
Tue Nov 22 14:48:00 2016	1479822480	4	10	14	10
Tue Nov 22 14:47:41 2016	1479822461	2	12	14	12
Tue Nov 22 14:47:59 2016	1479822479	4	11	14	11
Tue Nov 22 14:48:04 2016	1479822484	1	14	14	12
Tue Nov 22 14:48:03 2016	1479822483	4	10	14	9
Tue Nov 22 14:47:59 2016	1479822479	5	9	14	9
Tue Nov 22 14:48:03 2016	1479822483	2	13	14	10
Tue Nov 22 14:48:01 2016	1479822481	2	12	14	11
Tue Nov 22 14:48:04 2016	1479822484	1	13	14	13
Tue Nov 22 14:47:41 2016	1479822461	4	10	14	9
Tue Nov 22 14:48:02 2016	1479822482	1	14	14	12
Tue Nov 22 14:48:01 2016	1479822481	2	13	14	9
Tue Nov 22 14:47:58 2016	1479822478	5	9	14	9
Tue Nov 22 14:48:01 2016	1479822481	1	14	14	13
Tue Nov 22 14:48:00 2016	1479822480	5	9	14	9
Tue Nov 22 14:48:03 2016	1479822483	1	14	14	11
Tue Nov 22 14:48:02 2016	1479822482	1	13	14	13
Tue Nov 22 14:48:01 2016	1479822481	2	12	14	12
Tue Nov 22 14:47:38 2016	1479822458	1	13	14	10
Tue Nov 22 14:47:58 2016	1479822478	3	11	14	11
Tue Nov 22 14:48:03 2016	1479822483	1	14	14	11
Tue Nov 22 14:48:04 2016	1479822484	3	12	14	11
Tue Nov 22 14:47:42 2016	1479822462	4	10	14	9
Tue Nov 22 14:48:04 2016	1479822484	2	13	14	12
Tue Nov 22 14:47:59 2016	1479822479	7	7	14	6
Tue Nov 22 14:48:03 2016	1479822483	0	14	14	14
Tue Nov 22 14:48:03 2016	1479822483	1	14	14	13
Tue Nov 22 14:47:44 2016	1479822464	1	13	14	11
Tue Nov 22 14:48:01 2016	1479822481	2	13	14	12
Tue Nov 22 14:48:02 2016	1479822482	1	13	14	9
Tue Nov 22 14:48:01 2016	1479822481	2	13	14	12
Tue Nov 22 14:48:01 2016	1479822481	4	10	14	8
Tue Nov 22 14:48:03 2016	1479822483	1	14	14	10
Tue Nov 22 14:48:00 2016	1479822480	3	11	14	11
Tue Nov 22 14:47:36 2016	1479822456	2	12	14	12
Tue Nov 22 14:48:01 2016	1479822481	2	12	14	12
Tue Nov 22 14:47:43 2016	1479822463	6	8	14	8
Tue Nov 22 14:48:02 2016	1479822482	1	14	14	11
Tue Nov 22 14:47:41 2016	1479822461	1	13	14	13
Tue Nov 22 14:48:03 2016	1479822483	1	13	14	11
Tue Nov 22 14:47:43 2016	1479822463	3	12	14	11
Tue Nov 22 14:47:59 2016	1479822479	4	11	14	5
Tue Nov 22 14:47:38 2016	1479822458	5	9	14	8
Tue Nov 22 14:47:43 2016	1479822463	3	12	14	10
Tue Nov 22 14:47:37 2016	1479822457	3	12	14	12
Tue Nov 22 14:47:38 2016	1479822458	4	10	14	10
Tue Nov 22 14:47:59 2016	1479822479	5	9	14	8
Tue Nov 22 14:47:43 2016	1479822463	2	13	14	11
Tue Nov 22 14:48:02 2016	1479822482	2	13	14	10
Tue Nov 22 14:47:37 2016	1479822457	2	12	14	12
Tue Nov 22 14:47:58 2016	1479822478	4	11	14	9
Tue Nov 22 14:47:42 2016	1479822462	5	9	14	9
Tue Nov 22 14:48:00 2016	1479822480	1	13	14	8
Tue Nov 22 14:48:02 2016	1479822482	2	12	14	11
Tue Nov 22 14:47:38 2016	1479822458	4	10	14	10
Tue Nov 22 14:47:59 2016	1479822479	5	9	14	9
Tue Nov 22 14:48:00 2016	1479822480	3	11	14	11
Tue Nov 22 14:47:44 2016	1479822464	1	13	14	12
Tue Nov 22 14:47:38 2016	1479822458	2	12	14	11
Tue Nov 22 14:48:03 2016	1479822483	1	13	14	13
Tue Nov 22 14:48:03 2016	1479822483	1	14	14	13
Tue Nov 22 14:47:59 2016	1479822479	4	10	14	9
Tue Nov 22 14:47:42 2016	1479822462	2	13	14	7
Tue Nov 22 14:48:02 2016	1479822482	1	14	14	13
Tue Nov 22 14:48:00 2016	1479822480	3	11	14	11
Tue Nov 22 14:47:42 2016	1479822462	6	9	14	8
Tue Nov 22 14:47:37 2016	1479822457	2	12	14	12
Tue Nov 22 14:48:04 2016	1479822484	2	13	14	12
Tue Nov 22 14:47:45 2016	1479822465	1	13	14	12
Tue Nov 22 14:47:36 2016	1479822456	3	11	14	11
Tue Nov 22 14:47:44 2016	1479822464	1	13	14	11
Tue Nov 22 14:48:02 2016	1479822482	1	13	14	12
Tue Nov 22 14:48:03 2016	1479822483	3	11	14	11
Tue Nov 22 14:48:02 2016	1479822482	1	14	14	9
Tue Nov 22 14:48:03 2016	1479822483	1	14	14	13
Tue Nov 22 14:47:36 2016	1479822456	2	13	14	10
Tue Nov 22 14:47:42 2016	1479822462	1	13	14	8
Tue Nov 22 14:48:03 2016	1479822483	1	14	14	14
Tue Nov 22 14:47:39 2016	1479822459	3	12	14	11
Tue Nov 22 14:48:04 2016	1479822484	2	12	14	11
Tue Nov 22 14:47:42 2016	1479822462	1	13	14	7
Tue Nov 22 14:47:37 2016	1479822457	3	12	14	12
Tue Nov 22 14:48:02 2016	1479822482	1	13	14	8
Tue Nov 22 14:48:00 2016	1479822480	1	13	14	11
Tue Nov 22 14:48:01 2016	1479822481	2	13	14	13
Tue Nov 22 14:47:43 2016	1479822463	3	11	14	9
Tue Nov 22 14:48:03 2016	1479822483	1	14	14	10
Tue Nov 22 14:48:03 2016	1479822483	1	13	14	9
Tue Nov 22 14:47:39 2016	1479822459	1	13	14	13
Tue Nov 22 14:47:36 2016	1479822456	5	10	14	9
Tue Nov 22 14:48:03 2016	1479822483	1	14	14	12
Tue Nov 22 14:47:44 2016	1479822464	4	11	15	8
Tue Nov 22 14:47:43 2016	1479822463	1	13	15	12
Tue Nov 22 14:48:04 2016	1479822484	1	14	15	14
Tue Nov 22 14:47:38 2016	1479822458	3	12	15	11
Tue Nov 22 14:47:42 2016	1479822462	1	13	15	12
Tue Nov 22 14:47:43 2016	1479822463	3	11	15	9
Tue Nov 22 14:48:01 2016	1479822481	2	13	15	9
Tue Nov 22 14:48:04 2016	1479822484	3	11	15	10
Tue Nov 22 14:47:40 2016	1479822460	1	13	15	11
Tue Nov 22 14:48:02 2016	1479822482	2	13	15	13
Tue Nov 22 14:48:02 2016	1479822482	2	13	15	11
Tue Nov 22 14:48:01 2016	1479822481	6	9	15	9
Tue Nov 22 14:47:37 2016	1479822457	3	12	15	9
Tue Nov 22 14:48:03 2016	1479822483	1	13	15	10
Tue Nov 22 14:47:44 2016	1479822464	4	11	15	8
Tue Nov 22 14:47:37 2016	1479822457	6	9	15	8
Tue Nov 22 14:47:36 2016	1479822456	2	13	15	13
Tue Nov 22 14:47:42 2016	1479822462	1	13	15	12
Tue Nov 22 14:48:02 2016	1479822482	1	14	15	12
Tue Nov 22 14:48:04 2016	1479822484	1	14	15	12
Tue Nov 22 14:48:02 2016	1479822482	2	13	15	10
Tue Nov 22 14:47:37 2016	1479822457	4	11	15	11
Tue Nov 22 14:47:43 2016	1479822463	5	9	15	8
Tue Nov 22 14:48:02 2016	1479822482	1	14	15	8
Tue Nov 22 14:47:41 2016	1479822461	3	11	15	6
Tue Nov 22 14:48:00 2016	1479822480	2	13	15	10
Tue Nov 22 14:47:42 2016	1479822462	3	12	15	12
Tue Nov 22 14:48:01 2016	1479822481	2	13	15	12
Tue Nov 22 14:48:03 2016	1479822483	2	13	15	13
Tue Nov 22 14:47:43 2016	1479822463	4	11	15	9
Tue Nov 22 14:47:38 2016	1479822458	3	12	15	9
Tue Nov 22 14:48:04 2016	1479822484	0	14	15	12
Tue Nov 22 14:47:37 2016	1479822457	4	11	15	11
Tue Nov 22 14:47:43 2016	1479822463	5	9	15	9
Tue Nov 22 14:48:02 2016	1479822482	1	14	15	11
Tue Nov 22 14:48:04 2016	1479822484	1	14	15	13
Tue Nov 22 14:47:37 2016	1479822457	4	11	15	11
Tue Nov 22 14:48:03 2016	1479822483	2	13	15	10
Tue Nov 22 14:47:59 2016	1479822479	4	10	15	9
Tue Nov 22 14:47:43 2016	1479822463	4	11	15	10
Tue Nov 22 14:47:44 2016	1479822464	1	14	15	12
Tue Nov 22 14:48:03 2016	1479822483	2	12	15	12
Tue Nov 22 14:48:00 2016	1479822480	4	11	15	9
Tue Nov 22 14:48:01 2016	1479822481	1	14	15	14
Tue Nov 22 14:47:38 2016	1479822458	1	13	15	10
Tue Nov 22 14:48:04 2016	1479822484	1	14	15	13
Tue Nov 22 14:48:03 2016	1479822483	2	12	15	10
Tue Nov 22 14:48:02 2016	1479822482	1	14	15	10
Tue Nov 22 14:47:43 2016	1479822463	2	13	15	12
Tue Nov 22 14:47:43 2016	1479822463	3	12	15	12
Tue Nov 22 14:48:02 2016	1479822482	1	14	15	12
Tue Nov 22 14:48:03 2016	1479822483	2	13	15	12
Tue Nov 22 14:47:45 2016	1479822465	2	12	15	11
Tue Nov 22 14:48:04 2016	1479822484	0	14	15	14
Tue Nov 22 14:48:02 2016	1479822482	1	14	15	12
Tue Nov 22 14:48:02 2016	1479822482	1	14	15	8
Tue Nov 22 14:48:01 2016	1479822481	1	14	15	13
Tue Nov 22 14:47:38 2016	1479822458	2	13	15	13
Tue Nov 22 14:48:00 2016	1479822480	5	9	15	4
Tue Nov 22 14:48:03 2016	1479822483	1	14	15	12
Tue Nov 22 14:48:02 2016	1479822482	1	14	15	10
Tue Nov 22 14:47:36 2016	1479822456	8	7	15	7
Tue Nov 22 14:48:00 2016	1479822480	1	14	15	8
Tue Nov 22 14:48:01 2016	1479822481	2	13	15	13
Tue Nov 22 14:48:03 2016	1479822483	1	14	15	13
Tue Nov 22 14:48:01 2016	1479822481	2	12	15	6
Tue Nov 22 14:48:03 2016	1479822483	2	13	15	12
Tue Nov 22 14:48:02 2016	1479822482	1	14	15	9
Tue Nov 22 14:48:02 2016	1479822482	1	13	15	8
Tue Nov 22 14:47:37 2016	1479822457	1	13	15	12
Tue Nov 22 14:48:04 2016	1479822484	1	13	15	13
Tue Nov 22 14:48:01 2016	1479822481	1	14	15	13
Tue Nov 22 14:47:40 2016	1479822460	6	9	15	9
Tue Nov 22 14:47:43 2016	1479822463	2	12	15	12
Tue Nov 22 14:48:01 2016	1479822481	3	12	15	9
Tue Nov 22 14:48:00 2016	1479822480	2	13	15	7
Tue Nov 22 14:48:03 2016	1479822483	0	14	15	13
Tue Nov 22 14:48:03 2016	1479822483	1	14	15	11
Tue Nov 22 14:48:03 2016	1479822483	1	14	15	11
Tue Nov 22 14:48:02 2016	1479822482	1	14	15	11
Tue Nov 22 14:48:03 2016	1479822483	2	13	15	9
Tue Nov 22 14:48:03 2016	1479822483	2	12	15	9
Tue Nov 22 14:47:41 2016	1479822461	1	13	15	12
Tue Nov 22 14:48:03 2016	1479822483	1	14	15	13
Tue Nov 22 14:47:36 2016	1479822456	3	12	15	12
Tue Nov 22 14:48:00 2016	1479822480	1	13	15	12
Tue Nov 22 14:47:38 2016	1479822458	3	11	15	7
Tue Nov 22 14:48:04 2016	1479822484	2	13	15	7
Tue Nov 22 14:48:03 2016	1479822483	1	13	15	12
Tue Nov 22 14:48:00 2016	1479822480	2	13	15	7
Tue Nov 22 14:48:02 2016	1479822482	1	14	15	11
Tue Nov 22 14:47:40 2016	1479822460	2	13	15	12
Tue Nov 22 14:48:01 2016	1479822481	2	12	15	12
Tue Nov 22 14:47:43 2016	1479822463	1	13	15	13
Tue Nov 22 14:48:02 2016	1479822482	1	13	15	10
Tue Nov 22 14:47:43 2016	1479822463	2	13	15	10
Tue Nov 22 14:47:45 2016	1479822465	2	13	15	12
Tue Nov 22 14:47:59 2016	1479822479	4	10	15	10
Tue Nov 22 14:47:41 2016	1479822461	1	14	15	10
Tue Nov 22 14:48:01 2016	1479822481	2	13	15	12
Tue Nov 22 14:48:02 2016	1479822482	1	13	15	13
Tue Nov 22 14:47:37 2016	1479822457	4	11	15	11
Tue Nov 22 14:48:03 2016	1479822483	1	14	15	12
Tue Nov 22 14:47:41 2016	1479822461	1	13	15	10
Tue Nov 22 14:47:43 2016	1479822463	5	10	15	9
Tue Nov 22 14:47:59 2016	1479822479	1	13	15	13
Tue Nov 22 14:47:39 2016	1479822459	3	11	15	10
Tue Nov 22 14:48:04 2016	1479822484	2	13	15	13
Tue Nov 22 14:48:03 2016	1479822483	1	14	15	10
Tue Nov 22 14:48:04 2016	1479822484	1	14	15	9
Tue Nov 22 14:47:36 2016	1479822456	2	12	15	12
Tue Nov 22 14:47:44 2016	1479822464	1	13	15	13
Tue Nov 22 14:47:58 2016	1479822478	5	10	15	8
Tue Nov 22 14:47:38 2016	1479822458	4	11	15	11
Tue Nov 22 14:48:02 2016	1479822482	1	14	15	9
Tue Nov 22 14:47:38 2016	1479822458	3	12	15	12
Tue Nov 22 14:47:39 2016	1479822459	1	13	15	12
Tue Nov 22 14:48:03 2016	1479822483	1	13	15	12
Tue Nov 22 14:47:43 2016	1479822463	4	11	15	10
Tue Nov 22 14:47:38 2016	1479822458	4	11	15	9
Tue Nov 22 14:48:00 2016	1479822480	3	12	15	10
Tue Nov 22 14:47:42 2016	1479822462	3	12	15	11
Tue Nov 22 14:47:44 2016	1479822464	1	14	15	13
Tue Nov 22 14:48:02 2016	1479822482	1	13	15	9
Tue Nov 22 14:47:42 2016	1479822462	1	13	15	11
Tue Nov 22 14:48:00 2016	1479822480	1	14	15	10
Tue Nov 22 14:47:37 2016	1479822457	4	11	15	11
Tue Nov 22 14:48:01 2016	1479822481	3	12	15	9
Tue Nov 22 14:48:03 2016	1479822483	4	11	15	11
Tue Nov 22 14:47:41 2016	1479822461	1	14	15	14
Tue Nov 22 14:48:02 2016	1479822482	1	14	15	12
Tue Nov 22 14:48:02 2016	1479822482	2	12	15	11
Tue Nov 22 14:48:01 2016	1479822481	1	14	15	13
Tue Nov 22 14:48:03 2016	1479822483	1	14	15	11
Tue Nov 22 14:47:37 2016	1479822457	2	12	15	11
Tue Nov 22 14:48:03 2016	1479822483	1	14	15	11
Tue Nov 22 14:48:00 2016	1479822480	5	9	15	4
Tue Nov 22 14:47:42 2016	1479822462	3	12	15	10
Tue Nov 22 14:47:39 2016	1479822459	2	12	15	12
Tue Nov 22 14:47:41 2016	1479822461	1	14	15	13
Tue Nov 22 14:47:38 2016	1479822458	1	13	15	13
Tue Nov 22 14:48:02 2016	1479822482	2	13	15	11
Tue Nov 22 14:48:03 2016	1479822483	3	12	15	5
Tue Nov 22 14:48:02 2016	1479822482	1	14	15	11
Tue Nov 22 14:48:01 2016	1479822481	1	14	15	10
Tue Nov 22 14:47:43 2016	1479822463	3	12	15	10
Tue Nov 22 14:48:01 2016	1479822481	2	13	15	8
Tue Nov 22 14:47:37 2016	1479822457	6	8	15	7
Tue Nov 22 14:48:03 2016	1479822483	1	14	15	13
Tue Nov 22 14:47:40 2016	1479822460	6	9	15	9
Tue Nov 22 14:48:01 2016	1479822481	1	14	15	13
Tue Nov 22 14:48:03 2016	1479822483	1	13	15	11
Tue Nov 22 14:47:43 2016	1479822463	3	11	15	8
Tue Nov 22 14:47:58 2016	1479822478	3	12	15	11
Tue Nov 22 14:47:38 2016	1479822458	1	14	15	14
Tue Nov 22 14:48:03 2016	1479822483	1	14	15	13
Tue Nov 22 14:48:03 2016	1479822483	2	13	15	7
Tue Nov 22 14:48:02 2016	1479822482	2	13	15	9
Tue Nov 22 14:47:58 2016	1479822478	5	10	15	9
Tue Nov 22 14:47:36 2016	1479822456	1	13	15	13
Tue Nov 22 14:47:58 2016	1479822478	3	11	15	8
Tue Nov 22 14:47:59 2016	1479822479	1	14	15	14
Tue Nov 22 14:48:02 2016	1479822482	1	14	15	12
Tue Nov 22 14:48:02 2016	1479822482	2	13	15	9
Tue Nov 22 14:48:03 2016	1479822483	1	13	15	11
Tue Nov 22 14:47:45 2016	1479822465	6	9	15	8
Tue Nov 22 14:47:38 2016	1479822458	5	10	15	10
Tue Nov 22 14:48:01 2016	1479822481	2	13	15	12
Tue Nov 22 14:48:03 2016	1479822483	1	13	15	11
Tue Nov 22 14:48:03 2016	1479822483	3	12	15	11
Tue Nov 22 14:48:02 2016	1479822482	1	14	15	14
Tue Nov 22 14:48:02 2016	1479822482	1	14	15	9
Tue Nov 22 14:48:03 2016	1479822483	1	13	15	11
Tue Nov 22 14:47:41 2016	1479822461	2	13	15	13
Tue Nov 22 14:48:01 2016	1479822481	1	14	15	13
Tue Nov 22 14:48:03 2016	1479822483	0	14	15	14
Tue Nov 22 14:48:00 2016	1479822480	2	13	15	12
Tue Nov 22 14:48:01 2016	1479822481	2	13	15	13
Tue Nov 22 14:47:39 2016	1479822459	2	13	15	12
Tue Nov 22 14:48:00 2016	1479822480	2	13	15	9
Tue Nov 22 14:47:40 2016	1479822460	1	13	15	11
Tue Nov 22 14:47:44 2016	1479822464	4	11	15	11
Tue Nov 22 14:48:03 2016	1479822483	2	13	15	13
Tue Nov 22 14:47:37 2016	1479822457	5	10	15	9
Tue Nov 22 14:47:59 2016	1479822479	5	10	15	10
Tue Nov 22 14:48:01 2016	1479822481	1	14	15	11
Tue Nov 22 14:48:00 2016	1479822480	1	14	15	11
Tue Nov 22 14:47:42 2016	1479822462	1	14	15	12
Tue Nov 22 14:48:04 2016	1479822484	1	14	15	7
Tue Nov 22 14:48:01 2016	1479822481	4	11	15	9
Tue Nov 22 14:47:41 2016	1479822461	3	12	15	9
Tue Nov 22 14:48:02 2016	1479822482	0	14	15	12
Tue Nov 22 14:48:04 2016	1479822484	1	14	15	14
Tue Nov 22 14:48:01 2016	1479822481	5	10	15	10
Tue Nov 22 14:48:03 2016	1479822483	1	14	15	14
Tue Nov 22 14:48:00 2016	1479822480	3	11	15	11
Tue Nov 22 14:48:02 2016	1479822482	4	11	15	10
Tue Nov 22 14:47:59 2016	1479822479	5	10	15	10
Tue Nov 22 14:48:03 2016	1479822483	1	14	15	14
Tue Nov 22 14:48:04 2016	1479822484	1	14	15	14
Tue Nov 22 14:47:58 2016	1479822478	4	11	15	11
Tue Nov 22 14:48:00 2016	1479822480	2	13	15	11
Tue Nov 22 14:48:02 2016	1479822482	1	14	15	13
Tue Nov 22 14:47:42 2016	1479822462	1	14	15	13
Tue Nov 22 14:48:04 2016	1479822484	3	12	15	12
Tue Nov 22 14:47:39 2016	1479822459	2	13	15	12
Tue Nov 22 14:47:58 2016	1479822478	3	12	15	12
Tue Nov 22 14:47:42 2016	1479822462	3	12	15	11
Tue Nov 22 14:48:02 2016	1479822482	1	14	15	9
Tue Nov 22 14:47:43 2016	1479822463	5	10	15	9
Tue Nov 22 14:48:01 2016	1479822481	1	14	15	13
Tue Nov 22 14:47:37 2016	1479822457	3	12	15	12
Tue Nov 22 14:47:44 2016	1479822464	5	10	15	7
Tue Nov 22 14:47:59 2016	1479822479	4	11	15	8
Tue Nov 22 14:47:59 2016	1479822479	6	9	15	9
Tue Nov 22 14:47:43 2016	1479822463	2	13	15	12
Tue Nov 22 14:48:01 2016	1479822481	1	14	15	8
Tue Nov 22 14:47:37 2016	1479822457	4	11	15	11
Tue Nov 22 14:48:04 2016	1479822484	1	14	15	12
Tue Nov 22 14:48:01 2016	1479822481	2	13	15	11
Tue Nov 22 14:48:00 2016	1479822480	1	14	15	10
Tue Nov 22 14:47:42 2016	1479822462	6	9	15	8
Tue Nov 22 14:48:00 2016	1479822480	4	11	15	9
Tue Nov 22 14:48:00 2016	1479822480	4	11	15	10
Tue Nov 22 14:47:42 2016	1479822462	5	10	15	10
Tue Nov 22 14:48:02 2016	1479822482	2	13	15	13
Tue Nov 22 14:47:43 2016	1479822463	5	10	15	10
Tue Nov 22 14:47:59 2016	1479822479	3	12	15	9
Tue Nov 22 14:47:42 2016	1479822462	1	14	15	9
Tue Nov 22 14:47:45 2016	1479822465	4	11	15	9
Tue Nov 22 14:48:01 2016	1479822481	3	12	15	9
Tue Nov 22 14:47:58 2016	1479822478	6	9	15	9
Tue Nov 22 14:47:43 2016	1479822463	6	9	15	9
Tue Nov 22 14:48:04 2016	1479822484	2	13	15	11
Tue Nov 22 14:47:39 2016	1479822459	1	14	15	11
Tue Nov 22 14:48:01 2016	1479822481	4	11	15	11
Tue Nov 22 14:48:03 2016	1479822483	1	14	15	12
Tue Nov 22 14:47:44 2016	1479822464	4	11	15	9
Tue Nov 22 14:48:02 2016	1479822482	1	14	15	12
Tue Nov 22 14:47:59 2016	1479822479	5	10	15	10
Tue Nov 22 14:47:58 2016	1479822478	9	6	15	5
Tue Nov 22 14:48:00 2016	1479822480	2	13	15	13
Tue Nov 22 14:47:45 2016	1479822465	1	14	15	14
Tue Nov 22 14:48:01 2016	1479822481	2	13	15	12
Tue Nov 22 14:47:59 2016	1479822479	4	11	15	11
Tue Nov 22 14:47:36 2016	1479822456	1	14	15	12
Tue Nov 22 14:47:37 2016	1479822457	4	11	15	11
Tue Nov 22 14:48:02 2016	1479822482	3	12	15	8
Tue Nov 22 14:47:45 2016	1479822465	4	11	15	11
Tue Nov 22 14:47:42 2016	1479822462	2	13	15	12
Tue Nov 22 14:47:45 2016	1479822465	4	11	15	11
Tue Nov 22 14:48:03 2016	1479822483	2	13	15	12
Tue Nov 22 14:47:42 2016	1479822462	4	11	15	11
Tue Nov 22 14:48:00 2016	1479822480	1	14	15	13
Tue Nov 22 14:48:00 2016	1479822480	1	14	15	9
Tue Nov 22 14:48:02 2016	1479822482	1	14	15	13
Tue Nov 22 14:48:01 2016	1479822481	2	13	15	12
Tue Nov 22 14:47:44 2016	1479822464	5	10	15	10
Tue Nov 22 14:48:03 2016	1479822483	1	14	15	14
Tue Nov 22 14:47:37 2016	1479822457	3	12	15	11
Tue Nov 22 14:48:03 2016	1479822483	2	13	15	10
Tue Nov 22 14:48:04 2016	1479822484	1	14	15	14
Tue Nov 22 14:48:03 2016	1479822483	1	15	15	14
Tue Nov 22 14:48:02 2016	1479822482	2	13	15	11
Tue Nov 22 14:47:45 2016	1479822465	3	12	15	12
Tue Nov 22 14:48:02 2016	1479822482	1	14	15	10
Tue Nov 22 14:47:38 2016	1479822458	1	14	15	14
Tue Nov 22 14:48:01 2016	1479822481	3	12	15	6
Tue Nov 22 14:47:45 2016	1479822465	4	11	15	11
Tue Nov 22 14:48:00 2016	1479822480	3	12	15	10
Tue Nov 22 14:47:44 2016	1479822464	6	9	15	9
Tue Nov 22 14:48:01 2016	1479822481	2	13	15	13
Tue Nov 22 14:47:37 2016	1479822457	4	11	15	10
Tue Nov 22 14:47:42 2016	1479822462	6	9	15	9
Tue Nov 22 14:47:42 2016	1479822462	2	14	15	13
Tue Nov 22 14:48:03 2016	1479822483	1	14	15	14
Tue Nov 22 14:48:01 2016	1479822481	1	14	15	14
Tue Nov 22 14:47:58 2016	1479822478	5	10	15	9
Tue Nov 22 14:47:40 2016	1479822460	2	13	15	12
Tue Nov 22 14:48:01 2016	1479822481	1	14	15	14
Tue Nov 22 14:48:00 2016	1479822480	5	10	15	10
Tue Nov 22 14:47:45 2016	1479822465	4	11	15	11
Tue Nov 22 14:47:41 2016	1479822461	3	12	15	12
Tue Nov 22 14:47:59 2016	1479822479	2	13	15	8
Tue Nov 22 14:47:58 2016	1479822478	2	13	15	12
Tue Nov 22 14:48:02 2016	1479822482	1	15	15	9
Tue Nov 22 14:48:02 2016	1479822482	3	12	15	11
Tue Nov 22 14:48:03 2016	1479822483	0	15	15	14
Tue Nov 22 14:48:03 2016	1479822483	1	14	15	10
Tue Nov 22 14:47:59 2016	1479822479	4	11	15	8
Tue Nov 22 14:48:03 2016	1479822483	2	13	15	13
Tue Nov 22 14:47:38 2016	1479822458	2	13	15	9
Tue Nov 22 14:47:44 2016	1479822464	3	12	15	11
Tue Nov 22 14:47:36 2016	1479822456	3	13	15	12
Tue Nov 22 14:48:03 2016	1479822483	1	15	15	10
Tue Nov 22 14:48:02 2016	1479822482	3	12	15	8
Tue Nov 22 14:47:38 2016	1479822458	5	10	15	10
Tue Nov 22 14:47:38 2016	1479822458	4	11	15	11
Tue Nov 22 14:48:03 2016	1479822483	1	14	15	11
